"survyear","state","total_enrollment","sum_american","sum_asian","sum_hisp","sum_black","sum_white"
2008,"WASHINGTON","1034735","25812","89191","158610","56738","672665"
2008,"WASHINGTON","1035907","25812","89191","158610","56738","672665"
2008,"WASHINGTON","1042979","25812","89191","158610","56738","672665"
2008,"WASHINGTON","1044856","25812","89191","158610","56738","672665"
2008,"WASHINGTON","1050901","25812","89191","158610","56738","672665"
2008,"WASHINGTON","1057773","25812","89191","158610","56738","672665"
2008,"WASHINGTON","1072359","25812","89191","158610","56738","672665"
2008,"WASHINGTON","1083973","25812","89191","158610","56738","672665"
2008,"WASHINGTON",NULL,"51624","178382","317220","113476","1345330"
2008,"WEST VIRGINIA",NULL,"339","2029","2644","15320","262397"
2008,"WISCONSIN","829085","12947","32061","69972","91647","666959"
2008,"WISCONSIN","843747","12947","32061","69972","91647","666959"
2008,"WISCONSIN","857736","12947","32061","69972","91647","666959"
2008,"WISCONSIN","861813","12947","32061","69972","91647","666959"
2008,"WISCONSIN","863314","12947","32061","69972","91647","666959"
2008,"WISCONSIN","863737","12947","32061","69972","91647","666959"
2008,"WISCONSIN","864251","12947","32061","69972","91647","666959"
2008,"WISCONSIN","864898","12947","32061","69972","91647","666959"
2008,"WISCONSIN","865119","12947","32061","69972","91647","666959"
2008,"WISCONSIN","865374","12947","32061","69972","91647","666959"
2008,"WISCONSIN","867035","12947","32061","69972","91647","666959"
2008,"WISCONSIN","867929","12947","32061","69972","91647","666959"
2008,"WISCONSIN","869301","12947","32061","69972","91647","666959"
2008,"WISCONSIN","869596","12947","32061","69972","91647","666959"
2008,"WISCONSIN","869930","12947","32061","69972","91647","666959"
2008,"WISCONSIN","870584","12947","32061","69972","91647","666959"
2008,"WISCONSIN","874233","12947","32061","69972","91647","666959"
2008,"WISCONSIN","875216","12947","32061","69972","91647","666959"
2008,"WISCONSIN","875390","12947","32061","69972","91647","666959"
2008,"WISCONSIN","875569","12947","32061","69972","91647","666959"
2008,"WISCONSIN","877165","12947","32061","69972","91647","666959"
2008,"WISCONSIN","878983","12947","32061","69972","91647","666959"
2008,"WISCONSIN","879021","12947","32061","69972","91647","666959"
2008,"WISCONSIN","881552","12947","32061","69972","91647","666959"
2008,"WISCONSIN",NULL,"25894","64122","139944","183294","1333918"
2008,"WYOMING","84146","3077","992","9095","1363","72634"
2008,"WYOMING","85034","3077","992","9095","1363","72634"
2008,"WYOMING","85966","3077","992","9095","1363","72634"
2008,"WYOMING","85991","3077","992","9095","1363","72634"
2008,"WYOMING","86155","3077","992","9095","1363","72634"
2008,"WYOMING","86925","3077","992","9095","1363","72634"
2008,"WYOMING","86971","3077","992","9095","1363","72634"
2008,"WYOMING","87379","3077","992","9095","1363","72634"
2008,"WYOMING","87897","3077","992","9095","1363","72634"
2008,"WYOMING","88165","3077","992","9095","1363","72634"
2008,"WYOMING","89711","3077","992","9095","1363","72634"
2008,"WYOMING","89994","3077","992","9095","1363","72634"
2008,"WYOMING","91533","3077","992","9095","1363","72634"
2008,"WYOMING","91883","3077","992","9095","1363","72634"
2008,"WYOMING","92732","3077","992","9095","1363","72634"
2008,"WYOMING","93867","3077","992","9095","1363","72634"
2008,"WYOMING","94420","3077","992","9095","1363","72634"
2008,"WYOMING","94511","3077","992","9095","1363","72634"
2008,"WYOMING","96504","3077","992","9095","1363","72634"
2008,"WYOMING","98777","3077","992","9095","1363","72634"
2008,"WYOMING","99859","3077","992","9095","1363","72634"
2008,"WYOMING","100313","3077","992","9095","1363","72634"
2008,"WYOMING","100314","3077","992","9095","1363","72634"
2008,"WYOMING","100899","3077","992","9095","1363","72634"
2008,"WYOMING",NULL,"6154","1984","18190","2726","145268"
2009,"ALABAMA","726367","6105","9385","31795","261031","437457"
2009,"ALABAMA","727480","6105","9385","31795","261031","437457"
2009,"ALABAMA","727716","6105","9385","31795","261031","437457"
2009,"ALABAMA","727900","6105","9385","31795","261031","437457"
2009,"ALABAMA","728532","6105","9385","31795","261031","437457"
2009,"ALABAMA","729342","6105","9385","31795","261031","437457"
2009,"ALABAMA","730004","6105","9385","31795","261031","437457"
2009,"ALABAMA","730184","6105","9385","31795","261031","437457"
2009,"ALABAMA","730418","6105","9385","31795","261031","437457"
2009,"ALABAMA","734652","6105","9385","31795","261031","437457"
2009,"ALABAMA","734974","6105","9385","31795","261031","437457"
2009,"ALABAMA","735912","6105","9385","31795","261031","437457"
2009,"ALABAMA","737386","6105","9385","31795","261031","437457"
2009,"ALABAMA","737639","6105","9385","31795","261031","437457"
2009,"ALABAMA","739321","6105","9385","31795","261031","437457"
2009,"ALABAMA","740081","6105","9385","31795","261031","437457"
2009,"ALABAMA","742919","6105","9385","31795","261031","437457"
2009,"ALABAMA","743265","6105","9385","31795","261031","437457"
2009,"ALABAMA","743273","6105","9385","31795","261031","437457"
2009,"ALABAMA","744548","6105","9385","31795","261031","437457"
2009,"ALABAMA","744621","6105","9385","31795","261031","437457"
2009,"ALABAMA","745668","6105","9385","31795","261031","437457"
2009,"ALABAMA","746933","6105","9385","31795","261031","437457"
2009,"ALABAMA","748889","6105","9385","31795","261031","437457"
2009,"ALABAMA",NULL,"12210","18770","63590","522062","874914"
2009,"ALASKA","121156","30312","7831","7684","4959","70055"
2009,"ALASKA","123868","30312","7831","7684","4959","70055"
2009,"ALASKA","125421","30312","7831","7684","4959","70055"
2009,"ALASKA","126189","30312","7831","7684","4959","70055"
2009,"ALASKA","128143","30312","7831","7684","4959","70055"
2009,"ALASKA","130236","30312","7831","7684","4959","70055"
2009,"ALASKA","130539","30312","7831","7684","4959","70055"
2009,"ALASKA","130624","30312","7831","7684","4959","70055"
2009,"ALASKA","130633","30312","7831","7684","4959","70055"
2009,"ALASKA","130755","30312","7831","7684","4959","70055"
2009,"ALASKA","130771","30312","7831","7684","4959","70055"
2009,"ALASKA","131091","30312","7831","7684","4959","70055"
2009,"ALASKA","131265","30312","7831","7684","4959","70055"
2009,"ALASKA","131704","30312","7831","7684","4959","70055"
2009,"ALASKA","131985","30312","7831","7684","4959","70055"
2009,"ALASKA","132197","30312","7831","7684","4959","70055"
2009,"ALASKA","132477","30312","7831","7684","4959","70055"
2009,"ALASKA","132568","30312","7831","7684","4959","70055"
2009,"ALASKA","132822","30312","7831","7684","4959","70055"
2009,"ALASKA","132893","30312","7831","7684","4959","70055"
2009,"ALASKA","133010","30312","7831","7684","4959","70055"
2009,"ALASKA","133153","30312","7831","7684","4959","70055"
2009,"ALASKA","133303","30312","7831","7684","4959","70055"
2009,"ALASKA","133508","30312","7831","7684","4959","70055"
2009,"ALASKA",NULL,"60624","15662","15368","9918","140110"
2009,"AMERICAN SAMOA",NULL,"0","0","0","0","0"
2009,"ARIZONA","676297","58772","33528","446065","64354","474941"
2009,"ARIZONA","708482","58772","33528","446065","64354","474941"
2009,"ARIZONA","735018","58772","33528","446065","64354","474941"
2009,"ARIZONA","764681","58772","33528","446065","64354","474941"
2009,"ARIZONA","783552","58772","33528","446065","64354","474941"
2009,"ARIZONA","794331","58772","33528","446065","64354","474941"
2009,"ARIZONA","814157","58772","33528","446065","64354","474941"
2009,"ARIZONA","814807","58772","33528","446065","64354","474941"
2009,"ARIZONA","834387","58772","33528","446065","64354","474941"
2009,"ARIZONA","859588","58772","33528","446065","64354","474941"
2009,"ARIZONA","875111","58772","33528","446065","64354","474941"
2009,"ARIZONA","895927","58772","33528","446065","64354","474941"
2009,"ARIZONA","919875","58772","33528","446065","64354","474941"
2009,"ARIZONA","938274","58772","33528","446065","64354","474941"
2009,"ARIZONA","941726","58772","33528","446065","64354","474941"
2009,"ARIZONA","942738","58772","33528","446065","64354","474941"
2009,"ARIZONA","943937","58772","33528","446065","64354","474941"
2009,"ARIZONA","944978","58772","33528","446065","64354","474941"
2009,"ARIZONA","946571","58772","33528","446065","64354","474941"
2009,"ARIZONA","947266","58772","33528","446065","64354","474941"
2009,"ARIZONA","963517","58772","33528","446065","64354","474941"
2009,"ARIZONA","969875","58772","33528","446065","64354","474941"
2009,"ARIZONA","981303","58772","33528","446065","64354","474941"
2009,"ARIZONA","987332","58772","33528","446065","64354","474941"
2009,"ARIZONA",NULL,"117544","67056","892130","128708","949882"
2009,"ARKANSAS","311432","3385","6617","44377","104938","313631"
2009,"ARKANSAS","312695","3385","6617","44377","104938","313631"
2009,"ARKANSAS","447757","3385","6617","44377","104938","313631"
2009,"ARKANSAS","449161","3385","6617","44377","104938","313631"
2009,"ARKANSAS","449693","3385","6617","44377","104938","313631"
2009,"ARKANSAS","450158","3385","6617","44377","104938","313631"
2009,"ARKANSAS","450751","3385","6617","44377","104938","313631"
2009,"ARKANSAS","451981","3385","6617","44377","104938","313631"
2009,"ARKANSAS","452907","3385","6617","44377","104938","313631"
2009,"ARKANSAS","453491","3385","6617","44377","104938","313631"
2009,"ARKANSAS","456355","3385","6617","44377","104938","313631"
2009,"ARKANSAS","457349","3385","6617","44377","104938","313631"
2009,"ARKANSAS","461667","3385","6617","44377","104938","313631"
2009,"ARKANSAS","472609","3385","6617","44377","104938","313631"
2009,"ARKANSAS","474423","3385","6617","44377","104938","313631"
2009,"ARKANSAS","474532","3385","6617","44377","104938","313631"
2009,"ARKANSAS","474897","3385","6617","44377","104938","313631"
2009,"ARKANSAS","475551","3385","6617","44377","104938","313631"
2009,"ARKANSAS","475671","3385","6617","44377","104938","313631"
2009,"ARKANSAS","476110","3385","6617","44377","104938","313631"
2009,"ARKANSAS","477716","3385","6617","44377","104938","313631"
2009,"ARKANSAS","479177","3385","6617","44377","104938","313631"
2009,"ARKANSAS","479682","3385","6617","44377","104938","313631"
2009,"ARKANSAS","479881","3385","6617","44377","104938","313631"
2009,"ARKANSAS",NULL,"6770","13234","88754","209876","627262"
2009,"CALIFORNIA","4120498","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","5129788","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","5299405","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","5460484","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","5595836","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","5727224","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","5839207","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","5941946","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","6045030","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","6136915","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","6202604","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","6203034","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","6208733","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","6213958","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","6217031","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","6224685","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","6226523","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","6226552","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","6234155","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","6258421","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","6284502","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","6288686","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","6295994","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA","6307022","44881","682812","3115909","423940","1671666"
2009,"CALIFORNIA",NULL,"89762","1365624","6231818","847880","3343332"
2009,"COLORADO","539538","9604","30820","237797","49413","504734"
2009,"COLORADO","549570","9604","30820","237797","49413","504734"
2009,"COLORADO","639805","9604","30820","237797","49413","504734"
2009,"COLORADO","655679","9604","30820","237797","49413","504734"
2009,"COLORADO","672634","9604","30820","237797","49413","504734"
2009,"COLORADO","686360","9604","30820","237797","49413","504734"
2009,"COLORADO","698402","9604","30820","237797","49413","504734"
2009,"COLORADO","707436","9604","30820","237797","49413","504734"
2009,"COLORADO","723696","9604","30820","237797","49413","504734"
2009,"COLORADO","741319","9604","30820","237797","49413","504734"
2009,"COLORADO","751049","9604","30820","237797","49413","504734"
2009,"COLORADO","756319","9604","30820","237797","49413","504734"
2009,"COLORADO","765388","9604","30820","237797","49413","504734"
2009,"COLORADO","778842","9604","30820","237797","49413","504734"
2009,"COLORADO","790211","9604","30820","237797","49413","504734"
2009,"COLORADO","796824","9604","30820","237797","49413","504734"
2009,"COLORADO","812068","9604","30820","237797","49413","504734"
2009,"COLORADO","825242","9604","30820","237797","49413","504734"
2009,"COLORADO","834832","9604","30820","237797","49413","504734"
2009,"COLORADO","843120","9604","30820","237797","49413","504734"
2009,"COLORADO","851063","9604","30820","237797","49413","504734"
2009,"COLORADO","865231","9604","30820","237797","49413","504734"
2009,"COLORADO","872320","9604","30820","237797","49413","504734"
2009,"COLORADO","880678","9604","30820","237797","49413","504734"
2009,"COLORADO",NULL,"19208","61640","475594","98826","1009468"
2009,"CONNECTICUT","471918","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","479522","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","489513","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","499494","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","499815","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","505366","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","507838","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","511082","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","515141","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","517812","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","522415","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","522451","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","530132","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","530363","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","534800","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","537521","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","539250","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","543829","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","544417","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","548466","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","549230","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","549744","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","552505","2157","24597","99379","78434","359401"
2009,"CONNECTICUT","552512","2157","24597","99379","78434","359401"
2009,"CONNECTICUT",NULL,"4314","49194","198758","156868","718802"
2009,"DELAWARE","103782","450","4393","14331","42212","65415"
2009,"DELAWARE","104355","450","4393","14331","42212","65415"
2009,"DELAWARE","106813","450","4393","14331","42212","65415"
2009,"DELAWARE","108461","450","4393","14331","42212","65415"
2009,"DELAWARE","110245","450","4393","14331","42212","65415"
2009,"DELAWARE","111282","450","4393","14331","42212","65415"
2009,"DELAWARE","111331","450","4393","14331","42212","65415"
2009,"DELAWARE","111428","450","4393","14331","42212","65415"
2009,"DELAWARE","111520","450","4393","14331","42212","65415"
2009,"DELAWARE","112055","450","4393","14331","42212","65415"
2009,"DELAWARE","112320","450","4393","14331","42212","65415"
2009,"DELAWARE","112562","450","4393","14331","42212","65415"
2009,"DELAWARE","112743","450","4393","14331","42212","65415"
2009,"DELAWARE","114062","450","4393","14331","42212","65415"
2009,"DELAWARE","114371","450","4393","14331","42212","65415"
2009,"DELAWARE","114678","450","4393","14331","42212","65415"
2009,"DELAWARE","116804","450","4393","14331","42212","65415"
2009,"DELAWARE","117628","450","4393","14331","42212","65415"
2009,"DELAWARE","118624","450","4393","14331","42212","65415"
2009,"DELAWARE","118685","450","4393","14331","42212","65415"
2009,"DELAWARE","119878","450","4393","14331","42212","65415"
2009,"DELAWARE","120623","450","4393","14331","42212","65415"
2009,"DELAWARE","121225","450","4393","14331","42212","65415"
2009,"DELAWARE","121845","450","4393","14331","42212","65415"
2009,"DELAWARE",NULL,"900","8786","28662","84424","130830"
2009,"DISTRICT OF COLUMBIA",NULL,"41393","1109","7970","55228","4608"
2009,"DOD - DOMESTIC",NULL,"0","0","0","0","0"
2009,"DOD - OVERSEAS",NULL,"0","0","0","0","0"
2009,"FLORIDA","1980569","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2039884","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2107514","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2175352","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2241298","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2292161","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2333567","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2377271","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2431884","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2500179","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2536699","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2592997","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2623067","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2627390","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2636404","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2645280","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2645680","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2656176","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2658559","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2663973","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2680074","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2708022","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2743641","9143","67852","692458","608057","1167405"
2009,"FLORIDA","2776933","9143","67852","692458","608057","1167405"
2009,"FLORIDA",NULL,"18286","135704","1384916","1216114","2334810"
2009,"GEORGIA","893557","4445","53521","188411","623586","749829"
2009,"GEORGIA","1235304","4445","53521","188411","623586","749829"
2009,"GEORGIA","1270948","4445","53521","188411","623586","749829"
2009,"GEORGIA","1311126","4445","53521","188411","623586","749829"
2009,"GEORGIA","1346761","4445","53521","188411","623586","749829"
2009,"GEORGIA","1375980","4445","53521","188411","623586","749829"
2009,"GEORGIA","1401291","4445","53521","188411","623586","749829"
2009,"GEORGIA","1422941","4445","53521","188411","623586","749829"
2009,"GEORGIA","1444937","4445","53521","188411","623586","749829"
2009,"GEORGIA","1470634","4445","53521","188411","623586","749829"
2009,"GEORGIA","1495819","4445","53521","188411","623586","749829"
2009,"GEORGIA","1522424","4445","53521","188411","623586","749829"
2009,"GEORGIA","1552758","4445","53521","188411","623586","749829"
2009,"GEORGIA","1597682","4445","53521","188411","623586","749829"
2009,"GEORGIA","1628409","4445","53521","188411","623586","749829"
2009,"GEORGIA","1646010","4445","53521","188411","623586","749829"
2009,"GEORGIA","1649598","4445","53521","188411","623586","749829"
2009,"GEORGIA","1660643","4445","53521","188411","623586","749829"
2009,"GEORGIA","1666039","4445","53521","188411","623586","749829"
2009,"GEORGIA","1669156","4445","53521","188411","623586","749829"
2009,"GEORGIA","1682620","4445","53521","188411","623586","749829"
2009,"GEORGIA","1699185","4445","53521","188411","623586","749829"
2009,"GEORGIA","1717805","4445","53521","188411","623586","749829"
2009,"GEORGIA","1727085","4445","53521","188411","623586","749829"
2009,"GEORGIA",NULL,"8890","107042","376822","1247172","1499658"
2009,"GUAM",NULL,"0","0","0","0","0"
2009,"HAWAII","177448","1081","130937","8293","4167","35530"
2009,"HAWAII","179478","1081","130937","8293","4167","35530"
2009,"HAWAII","179601","1081","130937","8293","4167","35530"
2009,"HAWAII","179897","1081","130937","8293","4167","35530"
2009,"HAWAII","180196","1081","130937","8293","4167","35530"
2009,"HAWAII","180728","1081","130937","8293","4167","35530"
2009,"HAWAII","181212","1081","130937","8293","4167","35530"
2009,"HAWAII","181995","1081","130937","8293","4167","35530"
2009,"HAWAII","182384","1081","130937","8293","4167","35530"
2009,"HAWAII","182706","1081","130937","8293","4167","35530"
2009,"HAWAII","182818","1081","130937","8293","4167","35530"
2009,"HAWAII","183185","1081","130937","8293","4167","35530"
2009,"HAWAII","183609","1081","130937","8293","4167","35530"
2009,"HAWAII","183829","1081","130937","8293","4167","35530"
2009,"HAWAII","183869","1081","130937","8293","4167","35530"
2009,"HAWAII","184360","1081","130937","8293","4167","35530"
2009,"HAWAII","184546","1081","130937","8293","4167","35530"
2009,"HAWAII","184760","1081","130937","8293","4167","35530"
2009,"HAWAII","185860","1081","130937","8293","4167","35530"
2009,"HAWAII","186825","1081","130937","8293","4167","35530"
2009,"HAWAII","187104","1081","130937","8293","4167","35530"
2009,"HAWAII","187653","1081","130937","8293","4167","35530"
2009,"HAWAII","188069","1081","130937","8293","4167","35530"
2009,"HAWAII","189887","1081","130937","8293","4167","35530"
2009,"HAWAII",NULL,"2162","261874","16586","8334","71060"
2009,"IDAHO","231632","4575","4952","41384","3238","222150"
2009,"IDAHO","236774","4575","4952","41384","3238","222150"
2009,"IDAHO","240448","4575","4952","41384","3238","222150"
2009,"IDAHO","243097","4575","4952","41384","3238","222150"
2009,"IDAHO","243926","4575","4952","41384","3238","222150"
2009,"IDAHO","244403","4575","4952","41384","3238","222150"
2009,"IDAHO","244623","4575","4952","41384","3238","222150"
2009,"IDAHO","244937","4575","4952","41384","3238","222150"
2009,"IDAHO","245226","4575","4952","41384","3238","222150"
2009,"IDAHO","245252","4575","4952","41384","3238","222150"
2009,"IDAHO","248515","4575","4952","41384","3238","222150"
2009,"IDAHO","252037","4575","4952","41384","3238","222150"
2009,"IDAHO","253782","4575","4952","41384","3238","222150"
2009,"IDAHO","258314","4575","4952","41384","3238","222150"
2009,"IDAHO","262935","4575","4952","41384","3238","222150"
2009,"IDAHO","265713","4575","4952","41384","3238","222150"
2009,"IDAHO","265844","4575","4952","41384","3238","222150"
2009,"IDAHO","266613","4575","4952","41384","3238","222150"
2009,"IDAHO","267556","4575","4952","41384","3238","222150"
2009,"IDAHO","267951","4575","4952","41384","3238","222150"
2009,"IDAHO","272070","4575","4952","41384","3238","222150"
2009,"IDAHO","274131","4575","4952","41384","3238","222150"
2009,"IDAHO","274849","4575","4952","41384","3238","222150"
2009,"IDAHO","281452","4575","4952","41384","3238","222150"
2009,"IDAHO",NULL,"9150","9904","82768","6476","444300"
2009,"ILLINOIS","1856841","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","1875956","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","1897161","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","1924970","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","1952892","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","1972406","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","1987427","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","2003839","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","2025249","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","2030717","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","2047123","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","2047836","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","2060632","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","2062664","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","2069823","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","2071481","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","2072114","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","2072437","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","2079027","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","2097585","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","2098401","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","2099118","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","2101075","4784","88064","444007","398093","1107656"
2009,"ILLINOIS","2117291","4784","88064","444007","398093","1107656"
2009,"ILLINOIS",NULL,"9568","176128","888014","796186","2215312"
2009,"INDIANA","958052","2904","16542","74305","128213","777969"
2009,"INDIANA","963071","2904","16542","74305","128213","777969"
2009,"INDIANA","966622","2904","16542","74305","128213","777969"
2009,"INDIANA","975455","2904","16542","74305","128213","777969"
2009,"INDIANA","981546","2904","16542","74305","128213","777969"
2009,"INDIANA","985690","2904","16542","74305","128213","777969"
2009,"INDIANA","986891","2904","16542","74305","128213","777969"
2009,"INDIANA","987214","2904","16542","74305","128213","777969"
2009,"INDIANA","987854","2904","16542","74305","128213","777969"
2009,"INDIANA","994348","2904","16542","74305","128213","777969"
2009,"INDIANA","999713","2904","16542","74305","128213","777969"
2009,"INDIANA","1002696","2904","16542","74305","128213","777969"
2009,"INDIANA","1002772","2904","16542","74305","128213","777969"
2009,"INDIANA","1004215","2904","16542","74305","128213","777969"
2009,"INDIANA","1005587","2904","16542","74305","128213","777969"
2009,"INDIANA","1006627","2904","16542","74305","128213","777969"
2009,"INDIANA","1007121","2904","16542","74305","128213","777969"
2009,"INDIANA","1014528","2904","16542","74305","128213","777969"
2009,"INDIANA","1023220","2904","16542","74305","128213","777969"
2009,"INDIANA","1026053","2904","16542","74305","128213","777969"
2009,"INDIANA","1026106","2904","16542","74305","128213","777969"
2009,"INDIANA","1028259","2904","16542","74305","128213","777969"
2009,"INDIANA","1033329","2904","16542","74305","128213","777969"
2009,"INDIANA","1034588","2904","16542","74305","128213","777969"
2009,"INDIANA",NULL,"5808","33084","148610","256426","1555938"
2009,"IOWA","478319","2521","9527","39604","25207","404498"
2009,"IOWA","481226","2521","9527","39604","25207","404498"
2009,"IOWA","482210","2521","9527","39604","25207","404498"
2009,"IOWA","483122","2521","9527","39604","25207","404498"
2009,"IOWA","483482","2521","9527","39604","25207","404498"
2009,"IOWA","485114","2521","9527","39604","25207","404498"
2009,"IOWA","485932","2521","9527","39604","25207","404498"
2009,"IOWA","487559","2521","9527","39604","25207","404498"
2009,"IOWA","491255","2521","9527","39604","25207","404498"
2009,"IOWA","493493","2521","9527","39604","25207","404498"
2009,"IOWA","493957","2521","9527","39604","25207","404498"
2009,"IOWA","495080","2521","9527","39604","25207","404498"
2009,"IOWA","495870","2521","9527","39604","25207","404498"
2009,"IOWA","497301","2521","9527","39604","25207","404498"
2009,"IOWA","497925","2521","9527","39604","25207","404498"
2009,"IOWA","498214","2521","9527","39604","25207","404498"
2009,"IOWA","498837","2521","9527","39604","25207","404498"
2009,"IOWA","499489","2521","9527","39604","25207","404498"
2009,"IOWA","501054","2521","9527","39604","25207","404498"
2009,"IOWA","501763","2521","9527","39604","25207","404498"
2009,"IOWA","502343","2521","9527","39604","25207","404498"
2009,"IOWA","502941","2521","9527","39604","25207","404498"
2009,"IOWA","505311","2521","9527","39604","25207","404498"
2009,"IOWA","508014","2521","9527","39604","25207","404498"
2009,"IOWA",NULL,"5042","19054","79208","50414","808996"
2009,"KANSAS","451469","5763","11280","73632","35650","324293"
2009,"KANSAS","457744","5763","11280","73632","35650","324293"
2009,"KANSAS","460905","5763","11280","73632","35650","324293"
2009,"KANSAS","463008","5763","11280","73632","35650","324293"
2009,"KANSAS","466368","5763","11280","73632","35650","324293"
2009,"KANSAS","467279","5763","11280","73632","35650","324293"
2009,"KANSAS","467743","5763","11280","73632","35650","324293"
2009,"KANSAS","468347","5763","11280","73632","35650","324293"
2009,"KANSAS","468481","5763","11280","73632","35650","324293"
2009,"KANSAS","468974","5763","11280","73632","35650","324293"
2009,"KANSAS","468980","5763","11280","73632","35650","324293"
2009,"KANSAS","469377","5763","11280","73632","35650","324293"
2009,"KANSAS","469758","5763","11280","73632","35650","324293"
2009,"KANSAS","469824","5763","11280","73632","35650","324293"
2009,"KANSAS","470204","5763","11280","73632","35650","324293"
2009,"KANSAS","470264","5763","11280","73632","35650","324293"
2009,"KANSAS","470445","5763","11280","73632","35650","324293"
2009,"KANSAS","471406","5763","11280","73632","35650","324293"
